alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity
0.99752,-8.8894,4.128,-0.4731,-0.5515899999999999,0.62083,-6.5168,-2.4828,6.7196,-0.69412,0.47023,0.60345,2
2.0915,-9.3791,-2.271,0.35993,-0.30769,0.33792,-8.8786,-3.027,2.2966,-0.22157,-0.067762,0.84483,2
0.62943,-9.7812,0.10057,0.5825600000000001,-0.81989,-0.53635,-7.3738,-2.8725,5.7522,-0.098039,-0.75154,0.55819,2
1.2314,-9.6706,2.2475,-0.59926,-0.73546,0.34578,-8.6219,-3.7469,2.3127,-0.9902,0.17659,0.0043103,2
2.823,-9.1823,-2.3892,0.7291300000000001,-0.51032,-0.7328100000000001,0.3009699999999999,-9.595,1.4994,0.65686,-0.71663,-0.012931,2
2.6565,-7.5069,-6.1404,-0.018553,-0.91182,-0.12574,-5.3846,-2.0716,7.8443,-0.7156899999999999,0.75565,0.87931,2
3.3226,-6.7607,6.1119,0.6475,-0.72233,-0.035363,-8.8283,-1.3195,4.0486,-0.5098,-0.59343,0.61207,2
2.4283,-9.6591,-2.542,0.32468,-0.30019,0.34578,-8.8399,-3.3754,2.4562,-0.22157,-0.065708,0.81897,2
0.33281,-9.7316,1.1001,0.49722,-0.8555299999999999,-0.54813,-5.1183,-7.4026,3.7445,0.18039,-0.71458,0.40302,2
2.6156,-7.4271,-6.0744,-0.0092763999999999,-0.90432,-0.1336,-5.5462,-1.9614,7.8603,-0.7215699999999999,0.77207,0.8620700000000001,2
0.74166,-8.6702,4.2718,-0.47866,-0.54972,0.62868,-6.6165,-2.2337,6.6279,-0.7196100000000001,0.47023,0.5905199999999999,2
2.8914,-7.5367,-6.15,-0.020408,-0.9137,-0.14342,-5.46,-2.0631,7.6885,-0.7117600000000001,0.75359,0.8685299999999999,2
2.6755,-7.3383,-6.111000000000001,-0.0055658999999999,-0.90432,-0.1159099999999999,-5.6607,-1.8934,7.6553,-0.7078399999999999,0.77413,0.8620700000000001,2
2.7048,-7.4597,-6.3668,-0.0092763999999999,-0.9137,-0.12967,-5.412999999999999,-1.8827,7.7288,-0.71373,0.7577,0.8642200000000001,2
1.3753,-9.5595,2.4629,-0.6141,-0.7185699999999999,0.35363,-8.6029,-3.6369,2.3077,-0.98824,0.17864,-0.0043103,2
0.58723,-9.7123,1.0515,0.4990699999999999,-0.86492,-0.55206,-5.1027,-7.3214,3.8631,0.18824,-0.71663,0.40086,2
2.9555,-9.6019,-0.78387,0.69017,-0.6491600000000001,-0.7308399999999999,-1.5151,-7.5498,6.0183,0.33333,-0.8583200000000001,0.46552,2
3.4436,-6.5321,6.1974,0.64564,-0.7185699999999999,-0.02554,-8.7984,-1.3095,4.0491,-0.51569,-0.6098600000000001,0.59483,2
2.8281,-7.3689,-6.1943,-0.0092763999999999,-0.89681,-0.1355599999999999,-5.5151,-1.7823,7.765,-0.71765,0.7577,0.8556,2
0.6806300000000001,-9.701,0.19884,0.58813,-0.81238,-0.51866,-7.2008,-2.8403,5.9726,-0.086275,-0.7679699999999999,0.55819,2
2.2953,-9.4694,-2.388,0.33766,-0.30019,0.3556,-8.8883,-3.1368,2.3223,-0.21569,-0.051335,0.8254299999999999,2
3.7191,-6.6522,6.0692,0.64193,-0.70919,-0.037328,-8.8078,-1.2499,4.0104,-0.51765,-0.59138,0.6077600000000001,2
2.8075,-7.399,-6.2377,-0.012987,-0.89681,-0.13163,-5.3191,-1.8209,7.909,-0.70196,0.74127,0.8642200000000001,2
0.93056,-9.8659,0.53684,0.56586,-0.8086300000000001,-0.53635,-7.129,-2.8608,5.9195,-0.07451,-0.7802899999999999,0.56034,2
0.4985699999999999,-9.8394,0.22135,0.59555,-0.81426,-0.5422399999999999,-6.9924,-2.9992,6.0792,-0.04902,-0.75975,0.56897,2
2.6843,-7.3298,-6.2459,-0.012987,-0.90807,-0.1336,-5.5731,-1.9624,7.756,-0.7078399999999999,0.7577,0.85129,2
-0.016051,-9.7635,0.87625,-0.72356,-0.7317100000000001,0.2239699999999999,-8.2697,-4.8871,-0.71311,-0.98235,0.1191,-0.24784,2
2.7364,-7.3687,-6.1744,-0.0055658999999999,-0.92308,-0.12574,-5.7374,-2.1537,7.6319,-0.69412,0.74127,0.8814700000000001,2
0.99752,-8.8894,4.128,-0.4731,-0.5515899999999999,0.62083,-6.5168,-2.4828,6.7196,-0.69412,0.47023,0.60345,2
0.64223,-9.8786,0.26249,0.58627,-0.8086300000000001,-0.5383100000000001,-7.3893,-2.7511,5.8937,-0.088235,-0.77823,0.5625,2
0.11723,-9.7629,0.94011,-0.7013,-0.69794,0.21611,-8.517999999999999,-4.9575,-0.74787,-0.98431,0.11294,-0.25431,2
0.34835,-9.5265,0.8188300000000001,0.50278,-0.8536600000000001,-0.53635,-5.1048,-7.3041,3.5931,0.18431,-0.7104699999999999,0.39871,2
3.3110000000000004,-6.6421,6.0864,0.63265,-0.72045,-0.027505,-8.8629,-1.3811,3.8893,-0.50392,-0.59959,0.61853,2
0.64248,-9.7183,0.44759,0.58813,-0.80488,-0.5422399999999999,-7.403,-2.7797,6.0277,-0.084314,-0.75975,0.55603,2
0.37301,-9.7322,1.038,0.50649,-0.84803,-0.54028,-5.2585,-7.2729,3.7093,0.20392,-0.71458,0.42457,2
2.8305,-7.5465,-6.1303,-0.029685,-0.91182,-0.13163,-5.3684,-1.8743,7.572999999999999,-0.71373,0.74949,0.85345,2
3.5162,-6.6209,6.2249,0.6178100000000001,-0.69981,-0.041257,-9.0024,-1.1487,4.1301,-0.5098,-0.59754,0.6056,2
2.77,-7.5557,-6.0688,-0.0092763999999999,-0.91745,-0.1159099999999999,-5.4858,-2.2439,7.6066,-0.71765,0.72895,0.84698,2
0.99752,-8.8894,4.128,-0.4731,-0.5515899999999999,0.62083,-6.5168,-2.4828,6.7196,-0.69412,0.47023,0.60345,2
3.5875,-6.6711,6.1607,0.63265,-0.71295,-0.039293,-8.7385,-1.2995,4.0496,-0.50392,-0.59548,0.59914,2
-0.1966,-9.9304,1.0223,-0.7217100000000001,-0.7242,0.2298599999999999,-8.5115,-4.7869,-0.68726,-0.98039,0.1108799999999999,-0.2694,2
0.74166,-8.6702,4.2718,-0.47866,-0.54972,0.62868,-6.6165,-2.2337,6.6279,-0.7196100000000001,0.47023,0.5905199999999999,2
2.2461,-9.4575,-2.19,0.35065,-0.28143,0.3497099999999999,-8.7465,-3.1341,2.5933,-0.22353,-0.055441,0.81897,2
0.72318,-8.8182,4.3163,-0.47681,-0.5422100000000001,0.64047,-6.5863,-2.6026,6.7449,-0.72549,0.48049,0.6077600000000001,2
0.54893,-9.66,0.33499,0.59555,-0.81989,-0.53635,-6.9798,-2.8173,6.2654,-0.0529409999999999,-0.7679699999999999,0.5474100000000001,2
-0.015499,-9.723,0.97203,-0.73098,-0.69981,0.2239699999999999,-8.4698,-4.8506,-1.055,-0.98431,0.1108799999999999,-0.27371,2
3.7191,-6.6522,6.0692,0.64193,-0.70919,-0.037328,-8.8078,-1.2499,4.0104,-0.51765,-0.59138,0.6077600000000001,2
-0.1477,-9.8925,0.84765,-0.718,-0.7185699999999999,0.23576,-8.3775,-4.9477,-0.76822,-0.97647,0.10062,-0.23922,2
2.9027,-7.4656,-5.9693,-0.0018553,-0.91182,-0.1277,-5.4807,-2.1426,7.7366,-0.72549,0.76181,0.85129,2
0.24098,-9.8216,1.0113,0.4898,-0.8630399999999999,-0.5383100000000001,-5.1894,-7.4421,3.7946,0.17451,-0.70226,0.40733,2
0.0054145,-9.6224,1.1231,-0.718,-0.7242,0.21611,-8.6506,-4.9167,-0.67292,-0.97843,0.10472,-0.24353,2
1.4561,-9.5704,2.3694,-0.59555,-0.72233,0.34774,-8.6651,-3.6063,2.3718,-1.0,0.17043,0.010776,2
1.405,-9.5905,2.3366,-0.60111,-0.7185699999999999,0.35953,-8.5002,-3.8371,2.2873,-0.98824,0.1807,-0.017241,2
3.6114,-6.8675,6.3177,0.62338,-0.72795,-0.033399,-8.609,-1.4688,4.1245,-0.52353,-0.59959,0.6077600000000001,2
2.8325,-9.0231,-2.3082,0.7217100000000001,-0.51032,-0.7328100000000001,0.50162,-9.5155,1.4513,0.66078,-0.69815,-0.0064655,2
3.7094,-6.6617,6.1103,0.64378,-0.71482,-0.033399,-8.6464,-1.5593,4.0679,-0.51176,-0.62012,0.60129,2
2.9132,-7.4753,-5.9488,-0.0092763999999999,-0.89681,-0.11788,-5.4945,-2.0816,7.8438,-0.7156899999999999,0.7659100000000001,0.8685299999999999,2
1.2014,-9.56,2.4194,-0.60668,-0.71295,0.33202,-8.68,-3.8571,2.2863,-1.0078,0.17659,-0.0043103,2
0.42375,-9.8125,0.93028,0.50835,-0.8442799999999999,-0.53635,-5.2208,-7.2423,3.7733,0.18235,-0.7063699999999999,0.41595,2
2.6547,-7.3388,-6.1529,-0.014842,-0.90994,-0.12377,-5.4363,-1.9813,7.8697,-0.69804,0.74743,0.87931,2
2.3171,-9.388,-2.165,0.35622,-0.30019,0.33399,-8.8967,-3.2237,2.6305,-0.19412,-0.071869,0.8297399999999999,2
0.6211399999999999,-9.8292,0.2439199999999999,0.60111,-0.80488,-0.53635,-6.9493,-2.9105,5.9482,-0.060784,-0.76181,0.57112,2
0.8758,-8.9787,4.1119,-0.47495,-0.5403399999999999,0.6188600000000001,-6.5462,-2.6425,6.7533,-0.69216,0.44353,0.6056,2
2.9013,-7.4871,-6.1370000000000005,-0.0166979999999999,-0.91557,-0.13752,-5.1957,-2.0612,7.8761,-0.70196,0.75565,0.8599100000000001,2
2.8236,-9.4117,-2.5569,0.72542,-0.4878,-0.75049,0.87121,-9.7247,1.5346,0.6705899999999999,-0.68378,-0.0021552,2
2.9275,-9.5499,-2.5107,0.7217100000000001,-0.50844,-0.71709,0.14392,-9.7156,1.4413,0.66078,-0.7269,-0.0086207,2
0.58008,-9.7495,0.29958,0.5899800000000001,-0.80675,-0.52849,-7.1246,-2.8888,6.1160000000000005,-0.068627,-0.75359,0.55819,2
0.4985699999999999,-9.8394,0.22135,0.59555,-0.81426,-0.5422399999999999,-6.9924,-2.9992,6.0792,-0.04902,-0.75975,0.56897,2
2.77,-7.5557,-6.0688,-0.0092763999999999,-0.91745,-0.1159099999999999,-5.4858,-2.2439,7.6066,-0.71765,0.72895,0.84698,2
-0.15857,-9.8332,0.84009,-0.73098,-0.69794,0.2239699999999999,-8.5396,-4.927,-0.7046899999999999,-0.97647,0.11294,-0.2694,2
3.545,-6.4527,6.2128,0.6141,-0.72233,-0.017682,-8.7444,-1.3573,4.2655,-0.5,-0.6119100000000001,0.62284,2
0.81726,-9.997,0.29999,0.59926,-0.80113,-0.53045,-7.0993,-2.8906,5.9388,-0.076471,-0.7659100000000001,0.54095,2
3.5299,-6.7274,6.4698,0.64193,-0.71295,-0.02947,-8.8397,-1.4685,4.1453,-0.51176,-0.59959,0.6056,2
0.62943,-9.7812,0.10057,0.5825600000000001,-0.81989,-0.53635,-7.3738,-2.8725,5.7522,-0.098039,-0.75154,0.55819,2
2.2762,-9.4681,-2.2527,0.34137,-0.29268,0.34185,-8.8594,-3.1265,2.3541,-0.19608,-0.075975,0.84052,2
2.77,-7.5557,-6.0688,-0.0092763999999999,-0.91745,-0.1159099999999999,-5.4858,-2.2439,7.6066,-0.71765,0.72895,0.84698,2
2.7775,-7.4384,-6.2191,-0.0037106,-0.90619,-0.1159099999999999,-5.818,-1.7216,7.841,-0.7196100000000001,0.75565,0.8663799999999999,2
2.3288,-9.5266,-2.1614,0.34879,-0.30769,0.34774,-8.773,-3.0555,2.4514,-0.22157,-0.073922,0.81897,2
3.5676,-6.6605,6.2235,0.6252300000000001,-0.70919,-0.023576,-8.7121,-1.5309,3.913,-0.50588,-0.60164,0.60345,2
-0.15777,-9.7424,1.0113,-0.7217100000000001,-0.71107,0.22004,-8.4431,-4.6767,-0.6713399999999999,-0.97059,0.10062,-0.27586,2
1.5793,-9.5197,2.4877,-0.5844199999999999,-0.7317100000000001,0.35953,-8.8537,-3.6765,2.3474,-0.99608,0.16427,0.0064655,2
0.33778,-9.5868,0.72195,0.50835,-0.84803,-0.5422399999999999,-5.0253,-7.3139,3.6135,0.18431,-0.7269,0.4116399999999999,2
2.8101,-7.4764,-6.0541,-0.0222629999999999,-0.91745,-0.14538,-5.3937,-2.1815,7.8493,-0.71765,0.75359,0.85129,2
2.8441,-9.1617,-2.3046,0.73098,-0.51407,-0.73477,0.4558399999999999,-9.5568,1.3242,0.6470600000000001,-0.71458,-0.017241,2
-0.038511,-9.6356,0.79909,-0.7291300000000001,-0.7035600000000001,0.22004,-8.4479,-4.7482,-0.8207399999999999,-0.97647,0.10062,-0.25216,2
3.5375,-6.6101,6.3195,0.63451,-0.71295,-0.033399,-8.9099,-1.3090000000000002,4.1012,-0.51373,-0.6119100000000001,0.61853,2
0.0574029999999999,-9.8115,1.0308,-0.7291300000000001,-0.71482,0.222,-8.3394,-4.8872,-0.72353,-0.98235,0.11294,-0.26293,2
-0.1583,-9.7629,0.93736,-0.73655,-0.71295,0.21415,-8.4264,-5.0178,-0.78214,-0.97059,0.10267,-0.26078,2
3.5574,-6.6806,6.2015,0.62338,-0.7260800000000001,-0.02947,-8.9073,-1.2401,3.9901,-0.50784,-0.6119100000000001,0.5819,2
3.4656,-6.7105,6.1783,0.62338,-0.70919,-0.043222,-8.7054,-1.5397,4.0272,-0.49608,-0.60575,0.6099100000000001,2
2.3042,-9.3508,-2.4028,0.35436,-0.28705,0.3556,-8.9545,-3.0351,2.4941,-0.21765,-0.071869,0.81466,2
2.8914,-7.5367,-6.15,-0.020408,-0.9137,-0.14342,-5.46,-2.0631,7.6885,-0.7117600000000001,0.75359,0.8685299999999999,2
0.52615,-9.8821,0.8965700000000001,0.4990699999999999,-0.8536600000000001,-0.5501,-5.2985,-7.3028,3.7182,0.18235,-0.7104699999999999,0.40517,2
0.7612899999999999,-8.741,4.1226,-0.48423,-0.55535,0.63851,-6.5656,-2.3636,6.6422,-0.69804,0.46817,0.60129,2
1.2014,-9.56,2.4194,-0.60668,-0.71295,0.33202,-8.68,-3.8571,2.2863,-1.0078,0.17659,-0.0043103,2
0.72149,-8.7499,4.2156,-0.4898,-0.54409,0.63261,-6.6348,-2.324,6.6026,-0.72353,0.47639,0.59483,2
2.3874,-9.2891,-2.1802,0.35807,-0.29081,0.34774,-8.9253,-2.8255,2.4525,-0.20196,-0.055441,0.84052,2
2.8134,-9.3017,-2.4474,0.71985,-0.49531,-0.7446,0.8099,-9.7741,1.5946,0.67843,-0.7063699999999999,-0.019397,2
2.3261,-9.3592,-2.2572,0.36549,-0.29456,0.34774,-8.9217,-2.9762,2.3824,-0.20196,-0.075975,0.8232799999999999,2
3.4656,-6.7105,6.1783,0.62338,-0.70919,-0.043222,-8.7054,-1.5397,4.0272,-0.49608,-0.60575,0.6099100000000001,2
2.8325,-9.0231,-2.3082,0.7217100000000001,-0.51032,-0.7328100000000001,0.50162,-9.5155,1.4513,0.66078,-0.69815,-0.0064655,2
0.6413800000000001,-9.6794,0.37661,0.5807,-0.81426,-0.53242,-7.056,-2.8784,6.1582,-0.0529409999999999,-0.75565,0.55819,2
0.72277,-9.7196,0.3129099999999999,0.5974,-0.82176,-0.5442,-7.1972,-2.8016,5.8391,-0.084314,-0.74743,0.55172,2
0.5241100000000001,-9.6342,0.9402,0.50835,-0.85741,-0.52849,-5.0227,-7.2117,3.8269,0.16863,-0.72895,0.40733,2
2.1451,-9.6066,-2.2401,0.35622,-0.30582,0.3497099999999999,-9.0079,-3.1967,2.3297,-0.21176,-0.0636549999999999,0.81034,2
2.7791,-7.4568,-6.0742,-0.011132,-0.8949299999999999,-0.13163,-5.4604,-2.1128,7.7173,-0.71765,0.72895,0.84698,2
2.6156,-7.4271,-6.0744,-0.0092763999999999,-0.90432,-0.1336,-5.5462,-1.9614,7.8603,-0.7215699999999999,0.77207,0.8620700000000001,2
3.6396,-6.74,6.1994,0.6196699999999999,-0.72983,-0.039293,-8.8398,-1.319,4.1007,-0.5019600000000001,-0.6098600000000001,0.61207,2
3.4968,-6.7,6.2416,0.6270899999999999,-0.71107,-0.041257,-8.6565,-1.3101,3.9866,-0.49608,-0.59548,0.6056,2
2.6144,-7.3883,-6.1558,-0.011132,-0.90994,-0.11395,-5.6004,-1.9733,7.6722,-0.70196,0.74743,0.8814700000000001,2
0.6340899999999999,-9.9865,0.36118,0.58813,-0.81614,-0.52063,-7.1514,-2.7304,5.9572,-0.096078,-0.75565,0.54957,2
2.9771,-9.3807,-0.44968,0.6846,-0.66041,-0.72692,-1.5793,-7.369,6.1003,0.34706,-0.8439399999999999,0.46121,2
2.7877,-7.4284,-6.2081,-0.0037106,-0.90994,-0.1218099999999999,-5.6692,-2.2428,7.7212,-0.7078399999999999,0.74743,0.8599100000000001,2
-0.3305599999999999,-9.8817,0.94011,-0.71985,-0.7185699999999999,0.22593,-8.3234,-4.9191,-0.91262,-0.98235,0.10267,-0.25647,2
2.4283,-9.6591,-2.542,0.32468,-0.30019,0.34578,-8.8399,-3.3754,2.4562,-0.22157,-0.065708,0.81897,2
0.60768,-9.8922,0.87605,0.50649,-0.8555299999999999,-0.5167,-5.152,-7.2718,3.8239,0.19216,-0.71458,0.40948,2
3.6396,-6.74,6.1994,0.6196699999999999,-0.72983,-0.039293,-8.8398,-1.319,4.1007,-0.5019600000000001,-0.6098600000000001,0.61207,2
-0.15777,-9.7424,1.0113,-0.7217100000000001,-0.71107,0.22004,-8.4431,-4.6767,-0.6713399999999999,-0.97059,0.10062,-0.27586,2
-0.1966,-9.9304,1.0223,-0.7217100000000001,-0.7242,0.2298599999999999,-8.5115,-4.7869,-0.68726,-0.98039,0.1108799999999999,-0.2694,2
0.77518,-9.1073,4.1253,-0.4712399999999999,-0.53846,0.63261,-6.4519,-2.5509,6.9141,-0.7117600000000001,0.46407,0.60129,2
2.7877,-7.4284,-6.2081,-0.0037106,-0.90994,-0.1218099999999999,-5.6692,-2.2428,7.7212,-0.7078399999999999,0.74743,0.8599100000000001,2
0.8758,-8.9787,4.1119,-0.47495,-0.5403399999999999,0.6188600000000001,-6.5462,-2.6425,6.7533,-0.69216,0.44353,0.6056,2
1.5793,-9.5197,2.4877,-0.5844199999999999,-0.7317100000000001,0.35953,-8.8537,-3.6765,2.3474,-0.99608,0.16427,0.0064655,2
2.3277,-9.5076,-2.2438,0.36735,-0.30769,0.34381,-9.0251,-3.0349,2.5149,-0.21176,-0.0636549999999999,0.8254299999999999,2
0.60768,-9.8922,0.87605,0.50649,-0.8555299999999999,-0.5167,-5.152,-7.2718,3.8239,0.19216,-0.71458,0.40948,2
2.685,-7.3691,-6.2166,-0.0037106,-0.9137,-0.14538,-5.5661,-2.0545,7.5535,-0.7,0.77207,0.8685299999999999,2
3.5977,-6.6111,6.2158,0.64193,-0.71107,-0.039293,-8.7334,-1.3378,4.2248,-0.4902,-0.60575,0.61853,2
0.48413,-9.6233,1.0341,0.5213399999999999,-0.85929,-0.53635,-5.2381,-7.3428,3.7162,0.18039,-0.7084199999999999,0.39871,2
0.30149,-9.8223,0.93898,0.50835,-0.8743,-0.5383100000000001,-5.0773,-7.2202,3.9827,0.18824,-0.7104699999999999,0.38793,2
2.8914,-7.5367,-6.15,-0.020408,-0.9137,-0.14342,-5.46,-2.0631,7.6885,-0.7117600000000001,0.75359,0.8685299999999999,2
0.57607,-9.9733,0.6946,0.50278,-0.8630399999999999,-0.56189,-5.2624,-7.3148,3.5197,0.17451,-0.7063699999999999,0.39224,2
0.91704,-8.8582,4.2746,-0.49165,-0.54597,0.62868,-6.6646,-2.4237,6.6288,-0.71373,0.47023,0.6077600000000001,2
2.7267,-7.4082,-6.1661,0.0055658999999999,-0.90807,-0.12377,-5.4505,-1.9932,7.6816,-0.7196100000000001,0.75975,0.87284,2
0.056158,-9.5927,1.1251,-0.71429,-0.7167,0.2239699999999999,-8.4084,-4.9474,-0.73695,-0.97059,0.11499,-0.26078,2
1.4149,-9.6208,2.2727,-0.5807,-0.71295,0.3497099999999999,-8.595,-3.8854,2.462,-1.0,0.19713,-0.019397,2
1.2317,-9.5003,2.4436,-0.5918399999999999,-0.7242,0.35167,-8.8517,-3.7669,2.3117,-1.0137,0.1848,0.010776,2
2.2138,-9.4293,-2.3347,0.3525,-0.28893,0.3497099999999999,-8.8438,-3.2845,2.5545,-0.21176,-0.065708,0.8275899999999999,2
2.592,-7.2502,-6.2116,-0.0074212,-0.90056,-0.12574,-5.468,-1.8013,7.8683,-0.7156899999999999,0.74743,0.84698,2
-0.015499,-9.723,0.97203,-0.73098,-0.69981,0.2239699999999999,-8.4698,-4.8506,-1.055,-0.98431,0.1108799999999999,-0.27371,2
3.3817,-6.3728,6.2881,0.63265,-0.7185699999999999,-0.041257,-8.9532,-1.268,4.197,-0.51373,-0.6037,0.6056,2
0.077849,-9.7714,1.0747,-0.71985,-0.7185699999999999,0.2279,-8.3516,-4.7769,-0.68676,-0.97059,0.11294,-0.24353,2
2.712,-9.3311,-2.4186,0.718,-0.4971899999999999,-0.7387,0.21113,-9.5552,1.4806,0.6451,-0.70226,-0.021552,2
0.75647,-9.9565,0.38474,0.58813,-0.79737,-0.53635,-6.8817,-2.9795,6.0489,-0.056863,-0.77413,0.55819,2
0.51278,-9.7353,0.7267,0.50093,-0.85929,-0.54028,-5.1544,-7.2544,3.5644,0.16471,-0.7104699999999999,0.39871,2
0.37196,-9.7533,0.91189,0.49536,-0.86492,-0.5461699999999999,-5.2458,-7.4333,3.67,0.16275,-0.70431,0.40948,2
2.9071,-9.3899,-2.3571,0.72542,-0.4971899999999999,-0.7406699999999999,0.3896699999999999,-9.754,1.5956,0.65686,-0.7084199999999999,0.010776,2
2.8134,-9.3017,-2.4474,0.71985,-0.49531,-0.7446,0.8099,-9.7741,1.5946,0.67843,-0.7063699999999999,-0.019397,2
2.8538,-9.2321,-2.4227,0.73469,-0.49156,-0.74656,0.50389,-9.6857,1.4324,0.65686,-0.7269,-0.036638,2
2.986,-9.442,-0.6401600000000001,0.69202,-0.64165,-0.70923,-1.5489,-7.11,5.9987,0.31569,-0.8603700000000001,0.48707,2
0.84531,-8.8486,4.2535,-0.4860899999999999,-0.5403399999999999,0.6444,-6.4282,-2.3029,6.7078,-0.7058800000000001,0.46201,0.6056,2
0.99694,-8.73,4.2297,-0.4823699999999999,-0.55347,0.6267199999999999,-6.4624,-2.3414,6.8621,-0.70196,0.4846,0.59267,2
0.7022,-8.8788,4.1985,-0.50464,-0.5591,0.63261,-6.3865,-2.6424,6.7637,-0.71373,0.45791,0.59483,2
2.3869,-9.4696,-2.4079,0.35993,-0.30206,0.35953,-8.9628,-3.0456,2.4415,-0.19804,-0.061602,0.8254299999999999,2
2.7364,-7.3687,-6.1744,-0.0055658999999999,-0.92308,-0.12574,-5.7374,-2.1537,7.6319,-0.69412,0.74127,0.8814700000000001,2
1.1806,-9.5304,2.4103,-0.5918399999999999,-0.72795,0.35363,-8.5244,-3.6098,2.0174,-1.0039,0.17864,-0.0086207,2
-0.045826,-9.6327,1.0908,-0.71243,-0.70919,0.2298599999999999,-8.3707,-4.9366,-0.6635,-0.97059,0.098563,-0.24138,2
3.7191,-6.6522,6.0692,0.64193,-0.70919,-0.037328,-8.8078,-1.2499,4.0104,-0.51765,-0.59138,0.6077600000000001,2
0.9773,-8.7892,4.2474,-0.4731,-0.5272,0.63065,-6.6779,-2.4127,6.7335,-0.70196,0.46612,0.60129,2
-0.045826,-9.6327,1.0908,-0.71243,-0.70919,0.2298599999999999,-8.3707,-4.9366,-0.6635,-0.97059,0.098563,-0.24138,2
-0.18742,-9.8114,1.0388,-0.7291300000000001,-0.7167,0.22004,-8.5624,-4.8763,-0.6292300000000001,-0.97843,0.094456,-0.24353,2
-0.15705,-9.8617,0.96368,-0.72542,-0.71295,0.2298599999999999,-8.4672,-4.9478,-0.77864,-0.98039,0.10883,-0.2370699999999999,2
1.405,-9.5905,2.3366,-0.60111,-0.7185699999999999,0.35953,-8.5002,-3.8371,2.2873,-0.98824,0.1807,-0.017241,2
3.5162,-6.6209,6.2249,0.6178100000000001,-0.69981,-0.041257,-9.0024,-1.1487,4.1301,-0.5098,-0.59754,0.6056,2
1.3932,-9.5021,2.268,-0.5825600000000001,-0.72233,0.34185,-8.6561,-3.5761,2.3941,-0.97647,0.17864,0.0043103,2
2.8319,-7.685,-6.1268,-0.0241189999999999,-0.92495,-0.11395,-5.5001,-1.7541,7.5894,-0.71373,0.74949,0.8642200000000001,2
2.8855,-9.5705,-0.61634,0.68275,-0.66979,-0.73674,-1.3546,-7.2078,6.2229,0.35686,-0.85216,0.48491,2
0.4535,-9.7433,0.9132,0.50835,-0.86116,-0.55206,-5.0253,-7.4235,3.6497,0.17059,-0.7227899999999999,0.40517,2
0.6117100000000001,-9.8885,0.26169,0.59926,-0.80675,-0.52456,-7.25,-2.7408,5.915,-0.078431,-0.75975,0.56897,2
0.66943,-8.761000000000001,4.0999,-0.46753,-0.53659,0.62868,-6.6425,-2.5042,6.5831,-0.7098,0.48665,0.59267,2
3.5574,-6.6806,6.2015,0.62338,-0.7260800000000001,-0.02947,-8.9073,-1.2401,3.9901,-0.50784,-0.6119100000000001,0.5819,2
1.1298,-8.8498,4.1313,-0.4731,-0.5572199999999999,0.63065,-6.5082,-2.2531,6.6894,-0.69608,0.47844,0.5905199999999999,2
1.4256,-9.5003,2.4455,-0.60297,-0.72983,0.35167,-8.7126,-3.9294,2.0639,-0.98824,0.1807,0.0064655,2
0.76571,-9.9975,0.24736,0.61039,-0.81801,-0.54028,-7.0648,-2.7094,6.0624,-0.07451,-0.77823,0.55172,2
3.4436,-6.5321,6.1974,0.64564,-0.7185699999999999,-0.02554,-8.7984,-1.3095,4.0491,-0.51569,-0.6098600000000001,0.59483,2
1.5793,-9.5197,2.4877,-0.5844199999999999,-0.7317100000000001,0.35953,-8.8537,-3.6765,2.3474,-0.99608,0.16427,0.0064655,2
0.056158,-9.5927,1.1251,-0.71429,-0.7167,0.2239699999999999,-8.4084,-4.9474,-0.73695,-0.97059,0.11499,-0.26078,2
2.0915,-9.3791,-2.271,0.35993,-0.30769,0.33792,-8.8786,-3.027,2.2966,-0.22157,-0.067762,0.84483,2
0.64248,-9.7183,0.44759,0.58813,-0.80488,-0.5422399999999999,-7.403,-2.7797,6.0277,-0.084314,-0.75975,0.55603,2
3.394,-6.6406,6.2332,0.63822,-0.72045,-0.021611,-8.9434,-1.1484,4.1613,-0.49608,-0.59343,0.60345,2
3.6055,-6.6335,5.9544,0.6196699999999999,-0.72233,-0.041257,-8.8071,-1.4495,4.0525,-0.5,-0.6119100000000001,0.6099100000000001,2
3.3817,-6.3728,6.2881,0.63265,-0.7185699999999999,-0.041257,-8.9532,-1.268,4.197,-0.51373,-0.6037,0.6056,2
0.5442600000000001,-9.6944,0.85405,0.50464,-0.8536600000000001,-0.54028,-5.287999999999999,-7.3727,3.7251,0.18235,-0.7207399999999999,0.40086,2
1.3753,-9.5595,2.4629,-0.6141,-0.7185699999999999,0.35363,-8.6029,-3.6369,2.3077,-0.98824,0.17864,-0.0043103,2
3.5299,-6.7274,6.4698,0.64193,-0.71295,-0.02947,-8.8397,-1.4685,4.1453,-0.51176,-0.59959,0.6056,2
2.8855,-9.5705,-0.61634,0.68275,-0.66979,-0.73674,-1.3546,-7.2078,6.2229,0.35686,-0.85216,0.48491,2
3.6097,-6.5293,6.4805,0.64007,-0.7185699999999999,-0.051081,-8.7044,-1.4404,3.9592,-0.50784,-0.6098600000000001,0.625,2
2.823,-9.1823,-2.3892,0.7291300000000001,-0.51032,-0.7328100000000001,0.3009699999999999,-9.595,1.4994,0.65686,-0.71663,-0.012931,2
